Samples.DateAndTime,Samples.Site,Sites.Name,Samples.Location,Locations.Name,Samples.Sample,Samples.TakenBy,Laboratories.Name,Samples.LabRef,SampleDepths.DepthNo,SampleDepths.DepthTime,SampleDepths.Depth,SampleValues.Param,Params.Name,Params.Units,SampleValues.Val,SampleValues.Qualifier,SampleValues.Quality,Samples.Comments,SampleDepths.Comments,SampleValues.Comments,Params.BioKingdom,Params.BioPhylum,Params.BioClass,Params.BioOrder,Params.BioFamily,Params.BioGenus,Params.BioSpecies,Datasets
16/5/2011 14:10,462,WOODS LAKE,5,MIDDLE,73617,IFS,IFS,,1,16/5/2011 14:10,0.25,131,Transparency - Secchi,Metres,0.299,,11,"Wx: W 2 - 3, 6/8 Sc, Calm, Air ~10c @ 14:05 lt.",IFS Surface sample (nominal value),348cm,,,,,,,,"SPONSOR: HydroTas - WES
SOURCE: HydroTas data via IFS
SOURCE: Hach
"
16/5/2011 14:10,462,WOODS LAKE,5,MIDDLE,73617,IFS,IFS,,1,16/5/2011 14:10,0.25,136.01,Turbidity,NTU/FNU,2.7,,11,"Wx: W 2 - 3, 6/8 Sc, Calm, Air ~10c @ 14:05 lt.",IFS Surface sample (nominal value),,,,,,,,,"SPONSOR: HydroTas - WES
SOURCE: HydroTas data via IFS
SOURCE: Hach
"
16/5/2011 14:10,462,WOODS LAKE,5,MIDDLE,73617,IFS,IFS,,1,16/5/2011 14:10,0.25,136.05,Turbidity Filtered,FTU,2.2,,11,"Wx: W 2 - 3, 6/8 Sc, Calm, Air ~10c @ 14:05 lt.",IFS Surface sample (nominal value),,,,,,,,,"SPONSOR: HydroTas - WES
SOURCE: HydroTas data via IFS
SOURCE: Hach
"
16/5/2011 14:10,462,WOODS LAKE,5,MIDDLE,73617,IFS,IFS,,1,16/5/2011 14:10,0.25,141.01,Conductivity @ TRef 25,uS/cm (25 TRef),47.3,,11,"Wx: W 2 - 3, 6/8 Sc, Calm, Air ~10c @ 14:05 lt.",IFS Surface sample (nominal value),,,,,,,,,"SPONSOR: HydroTas - WES
SOURCE: HydroTas data via IFS
SOURCE: Hach
"
16/5/2011 14:10,462,WOODS LAKE,5,MIDDLE,73617,IFS,IFS,,1,16/5/2011 14:10,0.25,154.1,pH field,,7.5,,11,"Wx: W 2 - 3, 6/8 Sc, Calm, Air ~10c @ 14:05 lt.",IFS Surface sample (nominal value),,,,,,,,,"SPONSOR: HydroTas - WES
SOURCE: HydroTas data via IFS
SOURCE: Hach
"
16/5/2011 14:10,462,WOODS LAKE,5,MIDDLE,73617,IFS,IFS,,1,16/5/2011 14:10,0.25,266,Dissolved Oxygen (DO mg/l),mg/l,11.06,,11,"Wx: W 2 - 3, 6/8 Sc, Calm, Air ~10c @ 14:05 lt.",IFS Surface sample (nominal value),,,,,,,,,"SPONSOR: HydroTas - WES
SOURCE: HydroTas data via IFS
SOURCE: Hach
"
16/5/2011 14:10,462,WOODS LAKE,5,MIDDLE,73617,IFS,IFS,,1,16/5/2011 14:10,0.25,266.01,Dissolved Oxygen (DO %),% Saturation,98.5,,11,"Wx: W 2 - 3, 6/8 Sc, Calm, Air ~10c @ 14:05 lt.",IFS Surface sample (nominal value),,,,,,,,,"SPONSOR: HydroTas - WES
SOURCE: HydroTas data via IFS
SOURCE: Hach
"
16/5/2011 14:10,462,WOODS LAKE,5,MIDDLE,73617,IFS,IFS,,1,16/5/2011 14:10,0.25,431,Chlorophyll A (or Chlorophyll),ug/L,1.44,,11,"Wx: W 2 - 3, 6/8 Sc, Calm, Air ~10c @ 14:05 lt.",IFS Surface sample (nominal value),,,,,,,,,"SPONSOR: HydroTas - WES
SOURCE: HydroTas data via IFS
SOURCE: Hach
"
16/5/2011 14:10,462,WOODS LAKE,5,MIDDLE,73617,IFS,IFS,,1,16/5/2011 14:10,0.25,431.01,Chlorophyll B,ug/l,-0.19,,11,"Wx: W 2 - 3, 6/8 Sc, Calm, Air ~10c @ 14:05 lt.",IFS Surface sample (nominal value),,,,,,,,,"SPONSOR: HydroTas - WES
SOURCE: HydroTas data via IFS
SOURCE: Hach
"
16/5/2011 14:10,462,WOODS LAKE,5,MIDDLE,73617,IFS,IFS,,1,16/5/2011 14:10,0.25,431.02,Chlorophyll C,ug/L,-0.01,,11,"Wx: W 2 - 3, 6/8 Sc, Calm, Air ~10c @ 14:05 lt.",IFS Surface sample (nominal value),,,,,,,,,"SPONSOR: HydroTas - WES
SOURCE: HydroTas data via IFS
SOURCE: Hach
"
16/5/2011 14:10,462,WOODS LAKE,5,MIDDLE,73617,IFS,IFS,,1,16/5/2011 14:10,0.25,431.03,Chlorophyll A (Phaeophytin Corrected),ug/l,1.41,,11,"Wx: W 2 - 3, 6/8 Sc, Calm, Air ~10c @ 14:05 lt.",IFS Surface sample (nominal value),,,,,,,,,"SPONSOR: HydroTas - WES
SOURCE: HydroTas data via IFS
SOURCE: Hach
"
16/5/2011 14:10,462,WOODS LAKE,5,MIDDLE,73617,IFS,IFS,,1,16/5/2011 14:10,0.25,433,Phaeophytin,ug/l,-0.07,,11,"Wx: W 2 - 3, 6/8 Sc, Calm, Air ~10c @ 14:05 lt.",IFS Surface sample (nominal value),,,,,,,,,"SPONSOR: HydroTas - WES
SOURCE: HydroTas data via IFS
SOURCE: Hach
"
15/3/2011 12:30,462,WOODS LAKE,5,MIDDLE,73558,IFS,Analytical Services,,1,15/3/2011 12:30,0.2,260.01,Nitrite as N,mg/l,0.002,,11,Woods Lake Compliance Lakes and Rivers Monitoring Program 2010-2011 AST report no 48284,Water grab sample,Dissolved Nutrients by FIA <0.002 below detection limit,,,,,,,,ERROR No DataSets for Sample Id '73558'
15/3/2011 12:30,462,WOODS LAKE,5,MIDDLE,73558,IFS,Analytical Services,,1,15/3/2011 12:30,0.2,260.02,Nitrate as N,mg/l,0.002,,11,Woods Lake Compliance Lakes and Rivers Monitoring Program 2010-2011 AST report no 48284,Water grab sample,Dissolved Nutrients by FIA <0.002 below detection limit,,,,,,,,ERROR No DataSets for Sample Id '73558'
15/3/2011 12:30,462,WOODS LAKE,5,MIDDLE,73558,IFS,Analytical Services,,1,15/3/2011 12:30,0.2,260.03,Oxidised Nitrite + Nitrate - Total as N,mg/L,0.002,,11,Woods Lake Compliance Lakes and Rivers Monitoring Program 2010-2011 AST report no 48284,Water grab sample,Dissolved Nutrients by FIA <0.002 below detection limit,,,,,,,,ERROR No DataSets for Sample Id '73558'
15/3/2011 12:30,462,WOODS LAKE,5,MIDDLE,73558,IFS,Analytical Services,,1,15/3/2011 12:30,0.2,260.04,Ammonia as N,mg/l,0.003,,11,Woods Lake Compliance Lakes and Rivers Monitoring Program 2010-2011 AST report no 48284,Water grab sample,Dissolved Nutrients by FIA,,,,,,,,ERROR No DataSets for Sample Id '73558'
15/3/2011 12:30,462,WOODS LAKE,5,MIDDLE,73558,IFS,Analytical Services,,1,15/3/2011 12:30,0.2,260.15,Nitrogen - Total as N,mg/L,0.33,,11,Woods Lake Compliance Lakes and Rivers Monitoring Program 2010-2011 AST report no 48284,Water grab sample,Total Nutrients by Kjeldahl Digest and FIA,,,,,,,,ERROR No DataSets for Sample Id '73558'
15/3/2011 12:30,462,WOODS LAKE,5,MIDDLE,73558,IFS,Analytical Services,,1,15/3/2011 12:30,0.2,268.14,Phosphorus as P - Total,mg/l,0.02,,11,Woods Lake Compliance Lakes and Rivers Monitoring Program 2010-2011 AST report no 48284,Water grab sample,Total Nutrients by Kjeldahl Digest and FIA,,,,,,,,ERROR No DataSets for Sample Id '73558'
15/3/2011 12:30,462,WOODS LAKE,5,MIDDLE,73558,IFS,Analytical Services,,1,15/3/2011 12:30,0.2,268.17,Phosphorus - Reactive Total,mg/l,0.004,,11,Woods Lake Compliance Lakes and Rivers Monitoring Program 2010-2011 AST report no 48284,Water grab sample,Dissolved nutrients by FIA,,,,,,,,ERROR No DataSets for Sample Id '73558'
15/10/2010 11:54,462,WOODS LAKE,5,MIDDLE,73534,AST,Analytical Services,,1,15/10/2010 11:54,0.2,260.04,Ammonia as N,mg/l,0.004,,11,Woods Lake Compliance Lakes and Rivers Monitoring Program 2010-2011 AST report no 46476,Water grab sample,Dissolved Nutrients by FIA,,,,,,,,ERROR No DataSets for Sample Id '73534'
15/10/2010 11:54,462,WOODS LAKE,5,MIDDLE,73534,AST,Analytical Services,,1,15/10/2010 11:54,0.2,260.02,Nitrate as N,mg/l,0.002,,11,Woods Lake Compliance Lakes and Rivers Monitoring Program 2010-2011 AST report no 46476,Water grab sample,Dissolved Nutrients by FIA <0.002 below detection limit,,,,,,,,ERROR No DataSets for Sample Id '73534'
15/10/2010 11:54,462,WOODS LAKE,5,MIDDLE,73534,AST,Analytical Services,,1,15/10/2010 11:54,0.2,260.03,Oxidised Nitrite + Nitrate - Total as N,mg/L,0.002,,11,Woods Lake Compliance Lakes and Rivers Monitoring Program 2010-2011 AST report no 46476,Water grab sample,Dissolved Nutrients by FIA <0.002 below detection limit,,,,,,,,ERROR No DataSets for Sample Id '73534'
15/10/2010 11:54,462,WOODS LAKE,5,MIDDLE,73534,AST,Analytical Services,,1,15/10/2010 11:54,0.2,260.01,Nitrite as N,mg/l,0.002,,11,Woods Lake Compliance Lakes and Rivers Monitoring Program 2010-2011 AST report no 46476,Water grab sample,Dissolved Nutrients by FIA <0.002 below detection limit,,,,,,,,ERROR No DataSets for Sample Id '73534'
15/10/2010 11:54,462,WOODS LAKE,5,MIDDLE,73534,AST,Analytical Services,,1,15/10/2010 11:54,0.2,268.17,Phosphorus - Reactive Total,mg/l,0.002,,11,Woods Lake Compliance Lakes and Rivers Monitoring Program 2010-2011 AST report no 46476,Water grab sample,Dissolved nutrients by FIA <0.002 below detection limit,,,,,,,,ERROR No DataSets for Sample Id '73534'
15/10/2010 11:54,462,WOODS LAKE,5,MIDDLE,73534,AST,Analytical Services,,1,15/10/2010 11:54,0.2,260.15,Nitrogen - Total as N,mg/L,0.33,,11,Woods Lake Compliance Lakes and Rivers Monitoring Program 2010-2011 AST report no 46476,Water grab sample,Total Nutrients by Kjeldahl Digest and FIA,,,,,,,,ERROR No DataSets for Sample Id '73534'
15/10/2010 11:54,462,WOODS LAKE,5,MIDDLE,73534,AST,Analytical Services,,1,15/10/2010 11:54,0.2,268.14,Phosphorus as P - Total,mg/l,0.021,,11,Woods Lake Compliance Lakes and Rivers Monitoring Program 2010-2011 AST report no 46476,Water grab sample,Total Nutrients by Kjeldahl Digest and FIA,,,,,,,,ERROR No DataSets for Sample Id '73534'
17/8/2010 12:00,462,WOODS LAKE,5,MIDDLE,73518,AST,Analytical Services,,2,15/10/2010 11:53,0.2,260.04,Ammonia as N,mg/l,0.004,,11,Woods Lake Priority Lakes and Rivers Monitoring Program 2010-2011 AST report no 45639,Water grab sample,Dissolved Nutrients by FIA,,,,,,,,ERROR No DataSets for Sample Id '73518'
17/8/2010 12:00,462,WOODS LAKE,5,MIDDLE,73518,AST,Analytical Services,,2,15/10/2010 11:53,0.2,260.02,Nitrate as N,mg/l,0.002,,11,Woods Lake Priority Lakes and Rivers Monitoring Program 2010-2011 AST report no 45639,Water grab sample,Dissolved Nutrients by FIA <0.002 below detection limit,,,,,,,,ERROR No DataSets for Sample Id '73518'
17/8/2010 12:00,462,WOODS LAKE,5,MIDDLE,73518,AST,Analytical Services,,2,15/10/2010 11:53,0.2,260.03,Oxidised Nitrite + Nitrate - Total as N,mg/L,0.002,,11,Woods Lake Priority Lakes and Rivers Monitoring Program 2010-2011 AST report no 45639,Water grab sample,Dissolved Nutrients by FIA <0.002 below detection limit,,,,,,,,ERROR No DataSets for Sample Id '73518'
17/8/2010 12:00,462,WOODS LAKE,5,MIDDLE,73518,AST,Analytical Services,,2,15/10/2010 11:53,0.2,260.01,Nitrite as N,mg/l,0.002,,11,Woods Lake Priority Lakes and Rivers Monitoring Program 2010-2011 AST report no 45639,Water grab sample,Dissolved Nutrients by FIA <0.002 below detection limit,,,,,,,,ERROR No DataSets for Sample Id '73518'
17/8/2010 12:00,462,WOODS LAKE,5,MIDDLE,73518,AST,Analytical Services,,2,15/10/2010 11:53,0.2,268.17,Phosphorus - Reactive Total,mg/l,0.002,,11,Woods Lake Priority Lakes and Rivers Monitoring Program 2010-2011 AST report no 45639,Water grab sample,Dissolved nutrients by FIA <0.002 below detection limit,,,,,,,,ERROR No DataSets for Sample Id '73518'
17/8/2010 12:00,462,WOODS LAKE,5,MIDDLE,73518,AST,Analytical Services,,2,15/10/2010 11:53,0.2,260.15,Nitrogen - Total as N,mg/L,0.33,,11,Woods Lake Priority Lakes and Rivers Monitoring Program 2010-2011 AST report no 45639,Water grab sample,Total Nutrients by Kjeldahl Digest and FIA,,,,,,,,ERROR No DataSets for Sample Id '73518'
17/8/2010 12:00,462,WOODS LAKE,5,MIDDLE,73518,AST,Analytical Services,,2,15/10/2010 11:53,0.2,268.14,Phosphorus as P - Total,mg/l,0.021,,11,Woods Lake Priority Lakes and Rivers Monitoring Program 2010-2011 AST report no 45639,Water grab sample,Total Nutrients by Kjeldahl Digest and FIA,,,,,,,,ERROR No DataSets for Sample Id '73518'
17/8/2010 12:00,462,WOODS LAKE,5,MIDDLE,73518,AST,Analytical Services,,1,17/8/2010 12:00,0.2,260.04,Ammonia as N,mg/l,0.003,,11,Woods Lake Priority Lakes and Rivers Monitoring Program 2010-2011 AST report no 45639,Water grab sample,Dissolved Nutrients by FIA,,,,,,,,ERROR No DataSets for Sample Id '73518'
17/8/2010 12:00,462,WOODS LAKE,5,MIDDLE,73518,AST,Analytical Services,,1,17/8/2010 12:00,0.2,260.02,Nitrate as N,mg/l,0.002,,11,Woods Lake Priority Lakes and Rivers Monitoring Program 2010-2011 AST report no 45639,Water grab sample,Dissolved Nutrients by FIA <0.002 below detection limit,,,,,,,,ERROR No DataSets for Sample Id '73518'
17/8/2010 12:00,462,WOODS LAKE,5,MIDDLE,73518,AST,Analytical Services,,1,17/8/2010 12:00,0.2,260.03,Oxidised Nitrite + Nitrate - Total as N,mg/L,0.002,,11,Woods Lake Priority Lakes and Rivers Monitoring Program 2010-2011 AST report no 45639,Water grab sample,Dissolved Nutrients by FIA,,,,,,,,ERROR No DataSets for Sample Id '73518'
17/8/2010 12:00,462,WOODS LAKE,5,MIDDLE,73518,AST,Analytical Services,,1,17/8/2010 12:00,0.2,260.01,Nitrite as N,mg/l,0.002,,11,Woods Lake Priority Lakes and Rivers Monitoring Program 2010-2011 AST report no 45639,Water grab sample,Dissolved Nutrients by FIA <0.002 below detection limit,,,,,,,,ERROR No DataSets for Sample Id '73518'
17/8/2010 12:00,462,WOODS LAKE,5,MIDDLE,73518,AST,Analytical Services,,1,17/8/2010 12:00,0.2,268.17,Phosphorus - Reactive Total,mg/l,0.003,,11,Woods Lake Priority Lakes and Rivers Monitoring Program 2010-2011 AST report no 45639,Water grab sample,Dissolved nutrients by FIA,,,,,,,,ERROR No DataSets for Sample Id '73518'
17/8/2010 12:00,462,WOODS LAKE,5,MIDDLE,73518,AST,Analytical Services,,1,17/8/2010 12:00,0.2,260.15,Nitrogen - Total as N,mg/L,0.3,,11,Woods Lake Priority Lakes and Rivers Monitoring Program 2010-2011 AST report no 45639,Water grab sample,Total Nutrients by Kjeldahl Digest and FIA,,,,,,,,ERROR No DataSets for Sample Id '73518'
17/8/2010 12:00,462,WOODS LAKE,5,MIDDLE,73518,AST,Analytical Services,,1,17/8/2010 12:00,0.2,268.14,Phosphorus as P - Total,mg/l,0.012,,11,Woods Lake Priority Lakes and Rivers Monitoring Program 2010-2011 AST report no 45639,Water grab sample,Total Nutrients by Kjeldahl Digest and FIA,,,,,,,,ERROR No DataSets for Sample Id '73518'
15/3/2011 12:30,462,WOODS LAKE,5,MIDDLE,73513,IFS,IFS,,1,15/3/2011 12:30,0.25,103.02,Sample - Volume Filtered,Millilitres,1000,,11,Wind: Northly 2kn Cloud 1/8 Cirus 2/8 Cumulus Calm Bright & Sunny  Air ~17c @ 12:40 lt.,IFS Surface sample (nominal value),,,,,,,,,"SPONSOR: HydroTas - WES
SOURCE: HydroTas data via IFS
SOURCE: Hach
"
15/3/2011 12:30,462,WOODS LAKE,5,MIDDLE,73513,IFS,IFS,,1,15/3/2011 12:30,0.25,136.01,Turbidity,NTU/FNU,2.33,,11,Wind: Northly 2kn Cloud 1/8 Cirus 2/8 Cumulus Calm Bright & Sunny  Air ~17c @ 12:40 lt.,IFS Surface sample (nominal value),,,,,,,,,"SPONSOR: HydroTas - WES
SOURCE: HydroTas data via IFS
SOURCE: Hach
"
15/3/2011 12:30,462,WOODS LAKE,5,MIDDLE,73513,IFS,IFS,,1,15/3/2011 12:30,0.25,101,Water Temperature,Degrees C,15.9,,11,Wind: Northly 2kn Cloud 1/8 Cirus 2/8 Cumulus Calm Bright & Sunny  Air ~17c @ 12:40 lt.,IFS Surface sample (nominal value),,,,,,,,,"SPONSOR: HydroTas - WES
SOURCE: HydroTas data via IFS
SOURCE: Hach
"
15/3/2011 12:30,462,WOODS LAKE,5,MIDDLE,73513,IFS,IFS,,1,15/3/2011 12:30,0.25,141.01,Conductivity @ TRef 25,uS/cm (25 TRef),58.5,,11,Wind: Northly 2kn Cloud 1/8 Cirus 2/8 Cumulus Calm Bright & Sunny  Air ~17c @ 12:40 lt.,IFS Surface sample (nominal value),,,,,,,,,"SPONSOR: HydroTas - WES
SOURCE: HydroTas data via IFS
SOURCE: Hach
"
15/3/2011 12:30,462,WOODS LAKE,5,MIDDLE,73513,IFS,IFS,,1,15/3/2011 12:30,0.25,266,Dissolved Oxygen (DO mg/l),mg/l,9.31,,11,Wind: Northly 2kn Cloud 1/8 Cirus 2/8 Cumulus Calm Bright & Sunny  Air ~17c @ 12:40 lt.,IFS Surface sample (nominal value),,,,,,,,,"SPONSOR: HydroTas - WES
SOURCE: HydroTas data via IFS
SOURCE: Hach
"
15/3/2011 12:30,462,WOODS LAKE,5,MIDDLE,73513,IFS,IFS,,1,15/3/2011 12:30,0.25,266.01,Dissolved Oxygen (DO %),% Saturation,102.1,,11,Wind: Northly 2kn Cloud 1/8 Cirus 2/8 Cumulus Calm Bright & Sunny  Air ~17c @ 12:40 lt.,IFS Surface sample (nominal value),,,,,,,,,"SPONSOR: HydroTas - WES
SOURCE: HydroTas data via IFS
SOURCE: Hach
"
15/3/2011 12:30,462,WOODS LAKE,5,MIDDLE,73513,IFS,IFS,,1,15/3/2011 12:30,0.25,154.1,pH field,,7.74,,11,Wind: Northly 2kn Cloud 1/8 Cirus 2/8 Cumulus Calm Bright & Sunny  Air ~17c @ 12:40 lt.,IFS Surface sample (nominal value),,,,,,,,,"SPONSOR: HydroTas - WES
SOURCE: HydroTas data via IFS
SOURCE: Hach
"
15/3/2011 12:30,462,WOODS LAKE,5,MIDDLE,73513,IFS,IFS,,1,15/3/2011 12:30,0.25,136.05,Turbidity Filtered,FTU,1.74,,11,Wind: Northly 2kn Cloud 1/8 Cirus 2/8 Cumulus Calm Bright & Sunny  Air ~17c @ 12:40 lt.,IFS Surface sample (nominal value),,,,,,,,,"SPONSOR: HydroTas - WES
SOURCE: HydroTas data via IFS
SOURCE: Hach
"
15/3/2011 12:30,462,WOODS LAKE,5,MIDDLE,73513,IFS,IFS,,1,15/3/2011 12:30,0.25,131,Transparency - Secchi,Metres,0.348,,11,Wind: Northly 2kn Cloud 1/8 Cirus 2/8 Cumulus Calm Bright & Sunny  Air ~17c @ 12:40 lt.,IFS Surface sample (nominal value),348cm,,,,,,,,"SPONSOR: HydroTas - WES
SOURCE: HydroTas data via IFS
SOURCE: Hach
"
15/2/2011 12:55,462,WOODS LAKE,5,MIDDLE,73508,IFS,IFS,,1,15/2/2011 12:55,0.25,103.02,Sample - Volume Filtered,Millilitres,1000,,11,Wind: Northly1-2kn Cloud 1/8 Cirus Cumulus Calm Bright & Sunny  Air ~20c @ 12:40 DST,IFS Surface sample (nominal value),,,,,,,,,"SPONSOR: HydroTas - WES
SOURCE: HydroTas data via IFS
SOURCE: Hach
"
15/2/2011 12:55,462,WOODS LAKE,5,MIDDLE,73508,IFS,IFS,,1,15/2/2011 12:55,0.25,431,Chlorophyll A (or Chlorophyll),ug/L,1.19,,11,Wind: Northly1-2kn Cloud 1/8 Cirus Cumulus Calm Bright & Sunny  Air ~20c @ 12:40 DST,IFS Surface sample (nominal value),,,,,,,,,"SPONSOR: HydroTas - WES
SOURCE: HydroTas data via IFS
SOURCE: Hach
"
15/2/2011 12:55,462,WOODS LAKE,5,MIDDLE,73508,IFS,IFS,,1,15/2/2011 12:55,0.25,431.01,Chlorophyll B,ug/l,-0.13,,11,Wind: Northly1-2kn Cloud 1/8 Cirus Cumulus Calm Bright & Sunny  Air ~20c @ 12:40 DST,IFS Surface sample (nominal value),-0.13ug/L,,,,,,,,"SPONSOR: HydroTas - WES
SOURCE: HydroTas data via IFS
SOURCE: Hach
"
15/2/2011 12:55,462,WOODS LAKE,5,MIDDLE,73508,IFS,IFS,,1,15/2/2011 12:55,0.25,431.02,Chlorophyll C,ug/L,-0.05,,11,Wind: Northly1-2kn Cloud 1/8 Cirus Cumulus Calm Bright & Sunny  Air ~20c @ 12:40 DST,IFS Surface sample (nominal value),-0.05ug/L,,,,,,,,"SPONSOR: HydroTas - WES
SOURCE: HydroTas data via IFS
SOURCE: Hach
"
15/2/2011 12:55,462,WOODS LAKE,5,MIDDLE,73508,IFS,IFS,,1,15/2/2011 12:55,0.25,431.03,Chlorophyll A (Phaeophytin Corrected),ug/l,1.06,,11,Wind: Northly1-2kn Cloud 1/8 Cirus Cumulus Calm Bright & Sunny  Air ~20c @ 12:40 DST,IFS Surface sample (nominal value),,,,,,,,,"SPONSOR: HydroTas - WES
SOURCE: HydroTas data via IFS
SOURCE: Hach
"
15/2/2011 12:55,462,WOODS LAKE,5,MIDDLE,73508,IFS,IFS,,1,15/2/2011 12:55,0.25,433,Phaeophytin,ug/l,0.13,,11,Wind: Northly1-2kn Cloud 1/8 Cirus Cumulus Calm Bright & Sunny  Air ~20c @ 12:40 DST,IFS Surface sample (nominal value),0.13ug/L,,,,,,,,"SPONSOR: HydroTas - WES
SOURCE: HydroTas data via IFS
SOURCE: Hach
"
15/2/2011 12:55,462,WOODS LAKE,5,MIDDLE,73508,IFS,IFS,,1,15/2/2011 12:55,0.25,268.14,Phosphorus as P - Total,mg/l,0.017,,11,Wind: Northly1-2kn Cloud 1/8 Cirus Cumulus Calm Bright & Sunny  Air ~20c @ 12:40 DST,IFS Surface sample (nominal value),,,,,,,,,"SPONSOR: HydroTas - WES
SOURCE: HydroTas data via IFS
SOURCE: Hach
"
15/2/2011 12:55,462,WOODS LAKE,5,MIDDLE,73508,IFS,IFS,,1,15/2/2011 12:55,0.25,268.17,Phosphorus - Reactive Total,mg/l,0.002,,11,Wind: Northly1-2kn Cloud 1/8 Cirus Cumulus Calm Bright & Sunny  Air ~20c @ 12:40 DST,IFS Surface sample (nominal value),,,,,,,,,"SPONSOR: HydroTas - WES
SOURCE: HydroTas data via IFS
SOURCE: Hach
"
15/2/2011 12:55,462,WOODS LAKE,5,MIDDLE,73508,IFS,IFS,,1,15/2/2011 12:55,0.25,136.01,Turbidity,NTU/FNU,3.38,,11,Wind: Northly1-2kn Cloud 1/8 Cirus Cumulus Calm Bright & Sunny  Air ~20c @ 12:40 DST,IFS Surface sample (nominal value),,,,,,,,,"SPONSOR: HydroTas - WES
SOURCE: HydroTas data via IFS
SOURCE: Hach
"
15/2/2011 12:55,462,WOODS LAKE,5,MIDDLE,73508,IFS,IFS,,1,15/2/2011 12:55,0.25,101,Water Temperature,Degrees C,16.9,,11,Wind: Northly1-2kn Cloud 1/8 Cirus Cumulus Calm Bright & Sunny  Air ~20c @ 12:40 DST,IFS Surface sample (nominal value),,,,,,,,,"SPONSOR: HydroTas - WES
SOURCE: HydroTas data via IFS
SOURCE: Hach
"
15/2/2011 12:55,462,WOODS LAKE,5,MIDDLE,73508,IFS,IFS,,1,15/2/2011 12:55,0.25,141.01,Conductivity @ TRef 25,uS/cm (25 TRef),63.4,,11,Wind: Northly1-2kn Cloud 1/8 Cirus Cumulus Calm Bright & Sunny  Air ~20c @ 12:40 DST,IFS Surface sample (nominal value),,,,,,,,,"SPONSOR: HydroTas - WES
SOURCE: HydroTas data via IFS
SOURCE: Hach
"
15/2/2011 12:55,462,WOODS LAKE,5,MIDDLE,73508,IFS,IFS,,1,15/2/2011 12:55,0.25,266,Dissolved Oxygen (DO mg/l),mg/l,9.21,,11,Wind: Northly1-2kn Cloud 1/8 Cirus Cumulus Calm Bright & Sunny  Air ~20c @ 12:40 DST,IFS Surface sample (nominal value),,,,,,,,,"SPONSOR: HydroTas - WES
SOURCE: HydroTas data via IFS
SOURCE: Hach
"
15/2/2011 12:55,462,WOODS LAKE,5,MIDDLE,73508,IFS,IFS,,1,15/2/2011 12:55,0.25,266.01,Dissolved Oxygen (DO %),% Saturation,102.6,,11,Wind: Northly1-2kn Cloud 1/8 Cirus Cumulus Calm Bright & Sunny  Air ~20c @ 12:40 DST,IFS Surface sample (nominal value),,,,,,,,,"SPONSOR: HydroTas - WES
SOURCE: HydroTas data via IFS
SOURCE: Hach
"
15/2/2011 12:55,462,WOODS LAKE,5,MIDDLE,73508,IFS,IFS,,1,15/2/2011 12:55,0.25,154.1,pH field,,7.01,,11,Wind: Northly1-2kn Cloud 1/8 Cirus Cumulus Calm Bright & Sunny  Air ~20c @ 12:40 DST,IFS Surface sample (nominal value),,,,,,,,,"SPONSOR: HydroTas - WES
SOURCE: HydroTas data via IFS
SOURCE: Hach
"
15/2/2011 12:55,462,WOODS LAKE,5,MIDDLE,73508,IFS,IFS,,1,15/2/2011 12:55,0.25,136.05,Turbidity Filtered,FTU,1.8,,11,Wind: Northly1-2kn Cloud 1/8 Cirus Cumulus Calm Bright & Sunny  Air ~20c @ 12:40 DST,IFS Surface sample (nominal value),,,,,,,,,"SPONSOR: HydroTas - WES
SOURCE: HydroTas data via IFS
SOURCE: Hach
"
15/2/2011 12:55,462,WOODS LAKE,5,MIDDLE,73508,IFS,IFS,,1,15/2/2011 12:55,0.25,131,Transparency - Secchi,Metres,0.265,,11,Wind: Northly1-2kn Cloud 1/8 Cirus Cumulus Calm Bright & Sunny  Air ~20c @ 12:40 DST,IFS Surface sample (nominal value),265cm,,,,,,,,"SPONSOR: HydroTas - WES
SOURCE: HydroTas data via IFS
SOURCE: Hach
"
15/2/2011 12:55,462,WOODS LAKE,5,MIDDLE,73508,IFS,IFS,,1,15/2/2011 12:55,0.25,260.02,Nitrate as N,mg/l,0.002,,11,Wind: Northly1-2kn Cloud 1/8 Cirus Cumulus Calm Bright & Sunny  Air ~20c @ 12:40 DST,IFS Surface sample (nominal value),<0.002mg/L,,,,,,,,"SPONSOR: HydroTas - WES
SOURCE: HydroTas data via IFS
SOURCE: Hach
"
15/2/2011 12:55,462,WOODS LAKE,5,MIDDLE,73508,IFS,IFS,,1,15/2/2011 12:55,0.25,260.01,Nitrite as N,mg/l,0.002,,11,Wind: Northly1-2kn Cloud 1/8 Cirus Cumulus Calm Bright & Sunny  Air ~20c @ 12:40 DST,IFS Surface sample (nominal value),<0.002mg/L,,,,,,,,"SPONSOR: HydroTas - WES
SOURCE: HydroTas data via IFS
SOURCE: Hach
"
15/2/2011 12:55,462,WOODS LAKE,5,MIDDLE,73508,IFS,IFS,,1,15/2/2011 12:55,0.25,260.04,Ammonia as N,mg/l,0.002,,11,Wind: Northly1-2kn Cloud 1/8 Cirus Cumulus Calm Bright & Sunny  Air ~20c @ 12:40 DST,IFS Surface sample (nominal value),<0.002mg/L,,,,,,,,"SPONSOR: HydroTas - WES
SOURCE: HydroTas data via IFS
SOURCE: Hach
"
